Player;Rank;Points;Kill(s) Game 1;Kill(s) Game 2;Kill(s) Game 3;Kill(s) Game 4;Kill(s) Game 5;Kill(s) Game 6;Kill(s) Game 7;Kill(s) Game 8;Kill(s) Game 9;Kill(s) Game 10;Position Game 1;Position Game 2;Position Game 3;Position Game 4;Position Game 5;Position Game 6;Position Game 7;Position Game 8;Position Game 9;Position Game 10;Time Game 1;Time Game 2;Time Game 3;Time Game 4;Time Game 5;Time Game 6;Time Game 7;Time Game 8;Time Game 9;Time Game 10;Time Lobby 1;Time Lobby 2;Time Lobby 3;Time Lobby 4;Time Lobby 5;Time Lobby 6;Time Lobby 7;Time Lobby 8;Time Lobby 9;Time Lobby 10;Game Id 1;Game Id 2;Game Id 3;Game Id 4;Game Id 5;Game Id 6;Game Id 7;Game Id 8;Game Id 9;Game Id 10
hezing.twitch;2757;43;5;0;2;1;1;1;4;1;1;2;25;70;5;32;30;14;2;21;62;36;1254;267;1411;1157;1280;1349;1504;1314;314;1241;-5.0;75.0;-9.0;-11.0;11.0;47.0;68.0;130.0;72.0;39.0;18fb9c506fd044ae887cd1549700f953;be349fca895b4de3870f2db013e35e45;f1ab95c985924f9a96a3019b3bb58054;fbc1059f4c124ca0afe7c73e738a01bc;ad411adc8c0543aa9c6a8e7048767a8b;468edfe9607f4077986494866b7e3f0a;6104fcdc900a42cda74e795fe98589a6;26236156cd70457db5f6f580ef2b8d8e;7db3df7c1edf4ff3918873b2b00e922f;919a40dcb2b448c8a22d1fe126507e34
Ormeyy.;2758;43;1;2;3;1;0;1;3;2;1;4;2;27;23;92;6;9;28;43;58;12;1445;1253;1320;114;1429;1446;1296;933;415;1410;17.0;37.0;14.0;48.0;-21.0;54.0;137.0;46.0;62.0;305.0;2da81a1c090f42558f87cba9f6b45f30;e81805f1611c4cf295a14fa8b577cede;9cae429685d044a1b329697dd7d4d1f1;9ac82311a6be42ce8e04940398c9859f;d7d6f2f2a16e492087f33ded2a2f797d;7a9db6acb6574705bcf8e04465d6901e;96c53905aaa243518fbba8504ee2be40;2dbdcdb40dc8462f8ad38fa797b58685;6e2fef8f8d794f49af3f379bbc959b04;950d9cce34684acaa087f8b520b946e2
UzU WITEG0;2759;43;2;0;0;3;4;0;1;1;4;3;20;70;21;6;24;84;31;17;22;11;1287;257;1260;1454;1362;148;1267;1361;1331;1451;7.0;39.0;-1.0;-15.0;-7.0;40.0;7.0;-25.0;9.0;-13.0;0f1446c8cd9c4ead8b66ecaa6773e292;bfc6ef42a4164855b03667ccb95155a0;f40aaf577e244ae3b17fb77a029cd146;c3bba1cf7e484578bf37ebe402307845;e3d137726f0a4828bef01a103c6eb927;6a3d9fc8e398485d8153210ec1816efe;98e8c2eedce44ae7a476d86f452face0;7e53c19add4e4053939cba63740e16fa;2264f0c93a524f2d942b1229e568cdb3;791d5aaba7304a02b401756c1691bbd1
oTrey;2760;43;1;8;0;4;1;3;0;1;0;0;48;2;82;4;60;16;10;19;43;35;1153;1449;140;1432;476;1338;1347;1334;780;1223;36.0;-22.0;29.0;3.0;151.0;33.0;16.0;105.0;56.0;349.0;288b2cb170be4799a442b0f4a0e88eae;ada117df81ff42818fe4315de8a031b0;4f80caf62d174d7fb45f307d92050b59;a6b40d1d502648d2aad90d8d14608606;f4b4dc49bba94e14bf96415428194526;a68c664d7d89411dac5258a741059342;f3e0f5e9016341cd9eb9cbbd62edfde7;ced1bbd12cc443c19e19451bb954fe75;4b432b133ed64101aa7a10ccdd5a934a;8f873c61a96444f78a39fa3521bdb8eb
Rogu_YT ツ;2761;43;0;3;0;0;0;3;3;1;0;8;80;25;13;63;26;4;15;27;75;6;193;1280;1301;374;1297;1498;1415;1337;256;1475;44.0;29.0;26.0;50.0;107.0;-19.0;14.0;1.0;48.0;217.0;1db357a3ae5d4e55a7e2839e9a80f7c9;58ce56d9367d40be9dd456f86a7ae4dc;efc6545ec1f8492db693618910d59946;a0ed710724fd4df4b04045a9b8d22a64;a48ff18212884b56ac40d5968b7c914d;752b3f4764c6420fbed75666454a720e;ee3b7650d0324ca79ed091ac1da9cbec;bfd24750dbca4039a44e584c9ffd8d10;429db7cdc31b4efdb49500c2c9521954;6724788c1ff14609a45eb630247c8d1d
Милго чмо;2762;43;0;0;1;1;5;2;3;0;3;3;54;82;37;25;4;15;8;71;8;36;671;160;1182;1058;1477;1360;1442;273;1438;897;201.0;25.0;-18.0;-6.0;20.0;-9.0;20.0;50.0;35.0;166.0;4a04ccef4f284e4f8c5b798074633560;8df39c63de2b486ea4a786112c13bfe6;a0795f82caa24b98bebec64266c7d927;c30989348d00410aa876634de2515431;7c4cc0e3c196426f9c3617a863969acb;8449287498544f888c156e434c699782;dabe81b97bc34fcd815c40e8ba144ce8;bc82ce4759a84e4e8cefa86f76076900;edb0eb8c7405431ca0edabf863f0f59b;69a59d7b43fd43ed88e467633de6380f
Nooseツ;2763;43;2;0;3;1;0;1;0;1;5;5;44;40;11;17;74;21;94;32;5;4;1146;741;1365;1326;207;1326;119;1281;1485;1480;27.0;18.0;-26.0;-22.0;28.0;-29.0;24.0;-10.0;-28.0;17.0;216d2ec50aac4a679dfc64409762cbe4;ad9ebdef63a843fa9f1af365f88528f2;55cf915356d148958b28d94225bb6b20;64c25210e0d14a1a9d806bb2cf07cf0a;473c3c0416f9402c924ab77b25bf6505;8c1762c4e4ee413d8c309bb5afdbdd2d;d123eabb4712453495d39ba1f8d944ab;f2ee6e8a33d54b0b942ad1c1350a3c21;b19891b23bb94340bfb39a721e336ae2;457de2105ad048999fce8fff8bd8c919
Gnatte;2764;43;0;0;2;5;0;2;1;0;3;5;14;77;33;7;86;14;46;48;12;7;1318;284;779;1455;127;1357;732;787;1389;1445;4.0;34.0;2.0;-31.0;27.0;-24.0;18.0;31.0;-13.0;-11.0;87241d2a924a49069f5aa43ff7b6fef8;c5e504ffbb1e4c178a68d20d7e2fbc80;f7b6a2e7b3c943fe9f3bf935132551d8;01655fc537ed48db86f8754a2f9f6afb;371ba7d2fef542179a4f127534c75f5a;74aac30653524a18bfb1a59b76bdbae6;1de894e5dfcb49739e88642208e61c5e;d2a215d9f85f4235849feb573f014377;606b7725b98e4438bd6c88e538546e7c;146cdeee22c04b8e98d01f63f9c6367d
ΧEWER;2765;43;4;2;3;4;0;1;2;1;0;1;25;7;14;13;3;63;33;55;99;34;1276;1383;1380;1348;1470;326;1265;465;76;1221;131.0;127.0;-9.0;-14.0;-3.0;82.0;5.0;150.0;75.0;78.0;408cdba32fdb423ca12d38670ccc2771;ec5a20a2aa8a44569535e7c0fcde6e70;d7a17531640042cb9d80becc5dd4c863;e252b625339b4c0ab5550dfa6ca2ebf9;663f14f4935c48059f30fb33dfec774b;8333896ad3134ee6b990316b786bc7c6;b0ca139d444e450aabc7b026d43a375f;401bbebbd4154de19dbe1327e3728980;61c5af413dde4d30a22e2a1aab5a3550;6f5f29d5db2040c3bda279a35a4f83b6
Revert Wing;2766;43;1;0;1;9;2;0;2;0;3;0;18;61;39;2;43;77;21;12;5;69;1276;667;777;1505;1212;207;1341;1368;1490;285;2.0;95.0;7.0;-31.0;22.0;101.0;-6.0;128.0;49.0;382.0;07f62e9c22aa4318bc2d7e54ccd3d0ee;cbd2fd8900424a9ea75954545868630e;7fa11e4ae5ed4d9a967cc55126bd9833;b41e3a35bfb64ccfbbeb2796a8de7cb5;e97505debd304f61b4174f6ddd7e8c08;5e5c6eb1f4df4570923cbf809f1dbfc9;98e8c2eedce44ae7a476d86f452face0;99120c55503d4eda8ab53485c3758446;35ec8871d55d43509657b088cc32410c;9c2f5baec76f41768c7aa66274815a08
Kardoxx;2767;43;0;1;0;3;0;8;3;1;1;1;92;18;29;24;7;3;4;84;36;55;129;1295;1261;1301;1432;1539;1458;145;948;663;73.0;0.0;23.0;-11.0;-15.0;-26.0;24.0;174.0;217.0;63.0;2d64816a0d6d4caea72205f71c4e8bb5;4eb3016727c64f87ae6b0dc1bb8d840f;e848a583710844d4b71f6d2b21715413;a0cc1be4fec64c229d795b4110834964;951b9495f3564c17af0ced6834961921;46bf4660f9074681b67efe0140eb21c7;758bc49a6a64421e91c0a9a72f460617;2d48bc70be674141944ebe1a42271fc6;466e4946737346f3bb095ff097632146;83d95fe03d2147689ce706f13a960952
GH1NJA;2768;43;1;2;0;6;3;0;3;1;0;2;63;6;48;11;7;73;6;45;86;12;411;1327;536;1397;1415;260;1432;823;149;1387;212.0;101.0;25.0;-21.0;595.0;89.0;24.0;76.0;79.0;-26.0;4ac6f1c6e4f54dd58cfa74415773a5cd;85922cf5cc6043acaa8d2d2312d4c9db;842edfc2d70d4492b5312aa914ba95e9;4ca7917a7c734ce787d8b35bebc57d33;4eab5e3b375c48c7bbb25bf3a3c60867;c7169f1a509e4767b05edb12bcda90f3;05bfa7e57f024db0a1b383226846b26b;e3779e18debd424ea68a7386817ada91;37600b8dab6d483c94886505265669f2;4138eacb29c649b686ce84faa3ccbbc6
HennyTrickz;2769;43;1;4;2;2;0;4;0;0;3;2;36;12;5;54;55;8;93;66;8;24;1188;1353;1500;436;554;1430;111;398;1461;1348;21.0;-16.0;-16.0;19.0;21.0;-14.0;169.0;30.0;-20.0;271.0;16b798d169e74920974f68c8dc93b797;b05838bc3d9346d7bbed6a2d3dabea3e;3b7c67f74faf49c1861204e1c3a97715;7d193f8a80784b60a9f9e974c773a0e7;24c3f40f1e62446fbbac73f4a41153a1;d949cfb529b040a0a7cf4cfd3e328c65;31aef7de7e95428da0427967e5b05b0a;4b29de990dda48bc97a1009b390cbae8;8835afd593ba44218a3f4d3c03ed4c2a;3f2d2356fe994e92a790834378a61200
Shunshow;2770;43;11;1;0;1;2;1;1;0;0;1;5;3;30;6;18;76;24;48;100;53;1402;1462;1231;1440;1372;247;1364;454;77;811;413.0;167.0;145.0;5.0;193.0;191.0;26.0;73.0;38.0;200.0;66c3984df1e5421181350d7bec0a9e0f;74a3c24b92234318b0783d476d960829;ecd561a620e14c0aa4fe335ee1906a47;9919599a7ab74442bd2ac937c3ee76a6;18d711b3c01a4876993edcb533c8d3f3;f1cdf6c85bdc4ebcab4723932c14ed34;14fb7de6b03f44a49113493c0b570b4a;75f97c7519e74b55bf143c17282e7618;8f2e077830d5453dbeaaddf8d0bd3219;9ac6a412228f493eb3bfe07180868729
Viallinen -;2771;43;2;0;2;1;0;2;1;5;3;2;51;76;21;62;91;5;27;5;8;17;730;197;1121;275;126;1468;1334;1492;1372;1346;37.0;24.0;-20.0;29.0;30.0;-34.0;48.0;1.0;588.0;318.0;2697e07f94884eeb8b57bcc760874482;87811d1b17b2449eab165370dbc703eb;998cffc0eac74bb4b3d0aed8b73a2915;8d1a9594962f45efbcbf0828466a8361;fadabcd156644cb38120f56b9c8838fa;329e0b4056e449038f94698f422f721d;807496fd9ff44acdbd9223019c1ea108;2b4ddf93fdb0436c87a89bf4d5e6c3bd;9d05a586caac403d84c6ac91f225f812;4ec5c883737345bbb5aa745a0293df2c
AtomFN;2772;43;1;2;0;3;1;5;2;2;0;2;49;8;87;13;20;4;53;7;91;35;795;1455;111;1459;1318;1472;802;1452;162;1251;905.0;48.0;29.0;-17.0;11.0;-29.0;100.0;107.0;39.0;48.0;915533f5a05e4130abef6e0ed6081f94;1dc6891bab064bfd9c0ea4a75443e340;5226942c6ed94b50b7b0a060759a355c;678dcccc963b434c965c90cabe4edf07;904d91312ca54a138013f9a1ff9911d2;d36e445220d74a1b9644d0d4d6263a2c;c15fa23c3e6444faa31e463c5d82b039;28c502fd2f5c4aa1beaed77016b67aa2;84cc0c4df48d4e4eaebcb6e429fff07d;919a40dcb2b448c8a22d1fe126507e34
ekishaa Srbin;2773;43;0;6;1;1;1;3;0;5;0;1;75;13;75;22;15;31;46;2;99;8;256;1306;223;1321;1380;1217;920;1530;86;1444;74.0;-14.0;89.0;73.0;-9.0;-4.0;44.0;-19.0;170.0;1039.0;2e47fd780ba1430eb42071b39bdf7bd4;5fe3b3db29f14007ae3ff1a88f46257a;fb8b4c3fa5f844dcb8e0c3c41ca028c3;794a079c81f44b33bc5b0df230a99228;84d11df0c40a47d7b79884a2e2aea3ba;73745c491fb74bce845d7816bc9648c1;b13c00a7876d43efb293a3917cd12af5;5d9a2bff2032498d9b96ed2cad5542db;26236156cd70457db5f6f580ef2b8d8e;740a91638210470e9f70677d08ecccbf
Twitch_Angel93;2774;43;1;3;1;3;7;2;0;1;0;0;44;18;18;4;2;13;74;52;98;69;1112;1272;1349;1494;1525;1310;248;538;75;194;-3.0;-28.0;-14.0;157.0;-2.0;84.0;221.0;42.0;119.0;126.0;04dc2f63d8ab44c296c6f9450f20f884;a5521754da5245b68882d1ee9809ea11;e9b1613431c6411ea423d02059098ac3;41c0e2e74aad4cee8dea05e0e970e6b9;269abe0097784e24888e32ec1cde9a72;631ae2e363c246a0801c0805602ad2e5;20208846905e4faeb89f1b32324847bf;36d16e6ea5934748acde198011676660;5eb70f44f3d2456fb32a6e04a8b9a0f7;6d7a7a7fe3d74d98bd461ab272d7dc09
Solid Hoefke;2775;43;2;4;0;0;8;1;0;1;2;0;4;24;8;52;3;22;83;82;61;65;1446;1283;1453;523;1514;1352;130;137;325;481;1607.0;2.0;-6.0;42.0;-21.0;100.0;93.0;109.0;72.0;122.0;f6e2a1239b9c4e26abe2b42187d218f0;1ab439425a054e40a67906fca0083d34;fa034dd671d84dbeb36a67e8674a507e;93794146660c4db09ff9403cfcf1d805;05112a987b004988805690075f5d237c;ee55c9b39ced45fe8049958620a24059;5d48ffaf202f4f0aa175283b3e78d6ac;6d7a7a7fe3d74d98bd461ab272d7dc09;7a7f1a308cd0437b83eabec479587efe;919a40dcb2b448c8a22d1fe126507e34
twitch kynx2;2776;43;4;1;1;3;1;0;1;4;1;2;14;93;11;9;58;94;66;8;60;6;1332;108;1413;1398;507;112;328;1444;447;1459;-16.0;37.0;11.0;7.0;34.0;56.0;61.0;-20.0;238.0;32.0;4a980e25a78c47979e61ba30ab42ab11;c580d3f02ffc45ad9d1358301ea8716a;e14190af9d304ad685929c8bc6a028e8;cb91478daf204f9b87f0dc960d84c70a;e4d55a7eba6f40329402995da373176e;9e23195c8eab45c1925ecd7e63672a88;cf183e314ff24c45aba0817e740a749f;2bc7ea81468140448c5278365781d0f8;721941cebf3046caa341413a1bca9bb7;b6edb5764d964323977bfdba95733a86
SINCHYT;2777;43;2;2;0;3;0;5;3;0;0;3;47;17;95;9;93;4;8;98;65;10;1105;1282;97;1373;108;1502;1409;82;565;1426;21.0;-22.0;32.0;-21.0;34.0;-35.0;-5.0;77.0;1738.0;16.0;1d6ef0e5ac46487dbe1228941a423ce8;a7bb8e9879b1469ab9cab8500dfd0720;f8da3fd6e65a42e790acb2709b98334c;2679fd7f4f8f4f1f838649cc349ac73c;4152c75b1e76462db5809e5a66cb8454;78ea65f1f92c409ca6a590c8d66c529f;4230a82c0c4845fd867f7b5e8f01656c;631ae2e363c246a0801c0805602ad2e5;37600b8dab6d483c94886505265669f2;5eae78ff05fb4242b7202ca670308d0b
MTX Cosmo;2778;43;2;1;3;4;2;0;0;4;0;2;69;23;15;2;34;92;99;14;94;7;429;1257;1253;1482;1277;121;79;1413;110;1462;9.0;-20.0;2.0;-15.0;45.0;63.0;52.0;120.0;285.0;1247.0;02dd6dac1f2e4d6ba2819bb1fec013d0;67715bb74f6d4dbb81bbe415905171d3;fbdd234f13174ba3a38c9c90957ee1b1;e1e24c6935e44d85b6531317783a6dd8;1757842f35a3491797b45aaba1d86200;814ffcf9478f42fc91aa10b3e5a59e45;ad739104c1424bd09dc64b321ed20fe9;e45acab5c7b34fd8988b99758aebaf2c;dc71f09eb6b34bd5b33ed7ceb131ba69;559eb8285a874c0aa68ba667fcc35c6c
Twitch MrReco;2779;43;3;2;1;0;1;4;0;1;3;2;7;42;60;10;13;10;67;24;20;34;1370;1157;557;1423;1337;1416;363;1322;1322;1215;-9.0;42.0;31.0;-33.0;-19.0;-5.0;35.0;6.0;42.0;189.0;10464bf837ab4f769d629b719f84482a;d485fdc2e42f46b698a23ff9c82917a0;39b61d60f52349d9bcd88469d09f9034;3c7b787495c84a419707689d1df8c66f;3b1d70e188dd4fc8b5783da0b79912d3;a2faf63b0e38452a8c80a0f05fdb7fa7;93cf5134ee00450bbb3f0a810dde4e81;ca6ff4409dc543e9b2b606e70c3b2c67;46ac506b7b5240acb0f4289adbb5b10a;9c2f5baec76f41768c7aa66274815a08
Peutz.;2780;43;0;1;3;0;2;1;3;0;4;3;42;15;12;49;22;6;7;96;19;29;927;1302;1347;827;1322;1428;1386;99;1335;1310;217.0;-28.0;-16.0;12.0;7.0;-24.0;24.0;50.0;1.0;72.0;51f8eef603784fb0bdf550de31f9a89e;a8fba53e3ba143f18b370d444654a877;0165f42be0bb43feb5c4aa4e5352385f;1dc4058ae28b4378809e057228fb0838;54d6233a3c444d41bede9d348ed82b68;ab0e3baa314c4c67840bdbd02ddd12c0;9a4e78dec632437796805f42485b3b77;37600b8dab6d483c94886505265669f2;3ea77779ccc7444d99d1f3352dda1011;938f686f1bef410782146b6c779dda11
La_Machiine;2781;43;1;0;4;1;1;4;1;2;2;1;47;78;16;80;18;6;18;7;30;4;751;173;1277;215;1390;1432;1331;1464;1255;1484;6.0;111.0;-5.0;81.0;8.0;45.0;111.0;108.0;46.0;87.0;00bd0d7bcc0748f7a5b4aaf947520063;8c0ad08885fa4b6288edec0e367a5725;a109ccfa820b4acf8b59c17174a34a2f;ee295aaa88cb4e32a7434df990ef4603;6082820201bd4843850978feb7ccd714;937362e26bf44febbbfd678b0a49647c;61ac8bfa10524b9e8b18888b644e5068;78f68a8893c84711b2fd0e2caa393245;274c91e919c54e22aaa03d89aafd4270;7e985354ebeb4620bef79a36c116838d
QueXπ btw.ツ;2782;43;1;3;0;0;0;6;1;1;1;4;11;10;15;88;59;14;46;20;34;19;1323;1411;1326;158;466;1383;755;1370;1291;1387;202.0;5.0;118.0;63.0;46.0;-15.0;143.0;12.0;73.0;10.0;50990551f5584242a49e05e8fb8d11a4;eceff04e6aa340e0b5f94e8d3bcd6391;2236f07bc22144fe830dabccdc137eca;0cde0a9baf164fbc979e7e1b529adfa5;59899e4048b44d028e22a0228dfac996;e801b0fc36624142907460945631f5f7;334376f3b19f41bfaaae92141ff5329c;a4193f6aec2b419e83f33588f8b7667f;3b34f6e662b54fa484ed34d8a226e8f7;8ac365a83dde4324bb3904d0a5b8c91c
PattiFN.;2783;43;1;3;2;1;3;3;0;1;1;2;7;25;55;60;6;18;80;16;49;4;1347;1265;460;564;1452;1331;185;1343;999;1509;-10.0;0.0;33.0;28.0;20.0;-2.0;65.0;13.0;284.0;-14.0;0581b94e4e4349d8be9b97730b04a691;c88e5b9b8c5b4c82a9498a899933330a;4d84fc4122a246748aef6692bea14d01;28d409f1aa984e93ab83943d664b478a;138e21772794486799cb1dc24ea8d69c;f26a6e3312a64c799c6e28f09ad194e2;21e60987237f4b9694636f7c1b409345;4b29de990dda48bc97a1009b390cbae8;1a96737d5c404123943621ba285fe029;60578df08c6742958d7cf4d0d0fc293c
D0mme.;2784;43;4;1;2;2;2;1;0;2;0;3;7;28;41;25;15;11;91;19;75;12;1353;1238;1039;1280;1335;1344;157;1359;241;1447;16.0;36.0;7.0;-17.0;-6.0;-10.0;48.0;-25.0;27.0;194.0;2a898235c8d24492888fd242c34706b3;d7686df68c8b4b6ab58b3fd02ea786e2;622b1a34f624464db73043a406abb701;0810bd3c2d1445b3a3cae3b42359b67f;bb27343b6fb84153ae1c3c10329d031d;f980caba00ee42e18847636fcada2ac5;c15fa23c3e6444faa31e463c5d82b039;dca05feae8404eca958cf99a1b3d4433;51badb980a6448efb5c617dc6af03347;7068d8903fae4c15b62d3014e8641f23
Originals Hicana;2785;43;0;3;3;0;0;5;0;1;4;1;62;5;4;34;38;14;62;95;4;53;627;1417;1490;1174;1159;1396;461;103;1489;522;28.0;-30.0;-21.0;-3.0;11.0;-24.0;53.0;36.0;16.0;72.0;19d86f5959ad45769d1fd977581f457e;7cdf7a9ec1864f4ea93fc7c30bff2746;82491d11fb9641948337be6312ad5d64;cf4d0b19ad734f6789f58b8e7215c37e;6bf937cd5aef419a8f170c12b55b3bfc;9da9cd44307c4d14a3733458ae5ea7cb;91ae70969b30411685a7eb8c8d6deff8;d3381729408d4921bf04baa70cf1e549;e8d0b035eaa243aba0322976ad44a8f3;61f8bddd0a2843e588a831fa47a459f7
Hectrixㅤ;2786;43;6;1;1;2;0;4;0;2;0;1;5;36;22;13;80;10;93;17;94;16;1407;1171;1309;1346;192;1456;116;1365;118;1353;-1.0;70.0;-14.0;-4.0;35.0;-32.0;89.0;32.0;74.0;5.0;1d09a7b2e5854a55a726e36afc2008a0;e04d113911944380bcb2d5cb35e19a2f;655d986044ca461fb5f13c6721dcc1e8;63b8c0392a864091813fcea272b73f2c;13154cf8816a4e6c85cdec740702c3bc;4980e3a5d3204f869aa59c4f97517a67;6cf99085c2934f7488f024d22c46303e;8692e91c181343039a3b9f20e325441e;27fd042cbf994dafb2dff10792bc5f28;373fce9517a7412890e377d34e20f8c2
aluvreツ;2787;43;7;2;0;2;1;0;0;3;1;1;2;42;82;5;4;82;75;47;36;11;1450;1083;185;1395;1477;213;275;808;1274;1413;16.0;23.0;27.0;6.0;-19.0;174.0;128.0;52.0;-1.0;16.0;2cbfa17542c747f5976454962e77978d;e2dd8ba1542543799013f4d198666263;3cdd23a578d4488a925381f1353fb7f7;a6b40d1d502648d2aad90d8d14608606;be72c87915cb49ef85650a2e4b8430d3;8c70792e0ae2404a8ef0047156851306;d7c24ec2867d4342b7c8f48f404938ea;18d711b3c01a4876993edcb533c8d3f3;958c642f4ce24261b8a52f77c9e893ba;27fd042cbf994dafb2dff10792bc5f28
Craѕh;2788;43;2;0;1;4;3;2;0;1;0;4;16;92;28;6;18;14;99;20;90;5;1307;120;1258;1398;1339;1328;80;1337;122;1401;18.0;40.0;-4.0;-17.0;32.0;58.0;489.0;-3.0;30.0;312.0;0304b9f7a3564aecba8cf4f89c26b61d;c7174990d57b43e9a88c779822b23897;e4989175dd3e4884b9ffe8ee6fc7c87e;8feaa6e5f8124d76846ab6308735e408;ba776f9b6898441481fd5b46068bbbe3;54391cc60ec74f1d99fad72d618085f8;9a4e78dec632437796805f42485b3b77;aae2dc64372e48aea891fb395786b7b4;38ce124939aa46aeb158ed9cad9f1456;567dd878d5134dee90b0bddccc0be1dc
BTL hawkers;2789;43;0;3;1;5;1;2;1;2;0;2;99;2;52;8;33;2;81;43;70;4;80;1431;888;1452;1207;1530;191;885;303;1471;284.0;-33.0;24.0;-24.0;-1.0;48.0;35.0;24.0;538.0;38.0;55ed9ba60d6d4379abff99f5c3570f7e;61a7446277e7429eb45f6eb73f987c81;185c00b1ea8c4c8489c09db6498938d8;6ca0b3ad881d4f1cbae99c8a620e3bc4;9a7d686de5d24435a23338ce5d76a329;2a97a704a2b341ebb82d8e5233be9d90;5dd7886f68784a8aae9eabc2225b4e08;81489530dfb34b63b0433b78eb395460;26566026138e41dab41904b61a53b384;4138eacb29c649b686ce84faa3ccbbc6
xS C O P E Z;2790;43;0;7;0;1;0;2;0;0;2;5;66;2;74;63;69;3;64;64;7;5;219;1426;235;435;242;1520;351;409;1436;1510;1071.0;-8.0;38.0;35.0;35.0;20.0;85.0;44.0;77.0;10.0;9fc5c02d546b4640881a4ef63bc209ac;c0a92e6bb4dd464b9cc9e3a1e243c21e;8318c30bc26743348377813440208942;f93ab4b009cc4fb3be1c03e0458e7e8d;b50962edb54f4b18b9842ddf6e0b08e3;24392954880c41dd8794bd0c201bd7e2;1cbb9f681bec40bb90467af0f2b95c45;7a9db6acb6574705bcf8e04465d6901e;f31a23ce6b9a4fc488f221e05db4cc11;cf7b917a346d44118de841633c01207a
W-Key axces;2791;43;1;4;2;2;0;0;5;0;3;0;56;10;2;5;63;98;3;94;32;83;727;1375;1529;1509;480;82;1477;148;1117;150;7.0;-30.0;-27.0;-11.0;114.0;44.0;17.0;127.0;128.0;115.0;3ebde9cd488b41528c50b785ebb3cc43;8407168097e44da1af1bfed5749f71fd;8b0efc24a2304528834447b1935a4c26;ea90402347044c3db36b1dea9cfbdc62;f2007c8cd7a14d77bfb2831ddf248d91;74ad9e1d7e2147e9bd614e8dbf9d22e9;97e2ae667e3e413393b1c500315d34f6;a181815f2e064381a1dd572f7a65641a;ced1bbd12cc443c19e19451bb954fe75;401bbebbd4154de19dbe1327e3728980
noah xdd;2792;43;1;0;2;3;5;2;2;0;0;;46;32;19;17;4;3;13;25;26;;848;1142;1344;1361;1506;1476;1366;1302;1332;;-5.0;-5.0;3.0;-9.0;15.0;32.0;26.0;49.0;90.0;;aba633ebfe4b4459ad48615f2188cd42;8d93b3758db849c2bb4ab0a898ea0158;72f40826b53841b2afb68af95880c8be;844e485d458e4f1681b48133c8e9ad96;757b0eee2fea49e19a565c549f1c0842;f31a23ce6b9a4fc488f221e05db4cc11;d321e82ca8614afabfd9bd7e6c4c46e3;517c37edbb1342389f399ae0ca8ea6ed;9c2f5baec76f41768c7aa66274815a08;
Sycho Is Cracked;2793;43;0;2;1;2;2;1;2;3;2;;97;21;76;8;14;30;6;15;7;;95;1287;183;1414;1365;1160;1483;1363;1464;;1068.0;-21.0;49.0;-24.0;-17.0;12.0;-27.0;-1.0;17.0;;9f350abdae1942a8a5b966818c30af1e;ab33e6b4db464f8b813fd6f060499f59;0c9d645ad3234155aa3b30a35509e249;673b41cc77654d81a97dffd173c51cbc;8a8b2a1ea0574cca9d0613d781a89ed4;3666cbec1ebc4e348ab85875ea859438;28fe3b2cba754cd39c18535525d6c129;f779bebb2cd949c0a6ea1fcefa3505f7;624c347f551049c6a6f12386eea1d4d0;
Sinihabe;2794;43;1;2;1;0;2;0;5;2;1;2;40;48;36;14;21;17;17;13;6;25;954;606;782;1352;1344;1338;1421;1349;1399;1327;12.0;31.0;18.0;-9.0;36.0;30.0;-20.0;8.0;-8.0;15.0;15db5a00073843b4acdc48a2f07a807e;99663b86c1be4b119768d6995a46d7ae;f5e7ca35bc964146ba7927cd9027a93c;017cf914aaec411da57e27042d97775b;2c1d903e11cc4d9fa45c896dec7d1979;f427da48d0804b4e909c65d6074d5191;1e418fc3d5b547209b0cf1ae4d89bcf5;eaac9fa295b7419284608fd8148ce335;567dd878d5134dee90b0bddccc0be1dc;9e6bbfc3adb549a2ae3be4d528bcf12a
Mapryㅤ;2795;43;2;2;3;4;0;2;0;0;2;1;29;4;17;3;74;8;49;34;13;27;1142;1399;1332;1499;245;1377;839;1223;1365;1308;-5.0;-24.0;-5.0;-19.0;136.0;-7.0;49.0;82.0;5.0;-2.0;99e1652ebe55499393ef08e658d4ef28;a95149b2b99349a3b928e78c3439d2b8;297194b0a1c949da94332c9fa9a36753;3a63d48471514b87ae8613de6c57fc66;3604685016e84cf3b482123103ae5eb8;77db2b05a4314c8ea88ee821bb74b874;7e5c1154f67043babdc0cf1c301f0f3d;f762ec308e0f41febb18aeb1dcd03640;58512900d74d48c5a5c7b9ee004a5b42;9e3bb15098904cfdbd52d777690bf1a3
Twitter Zeniiuk;2796;43;6;1;2;0;1;2;1;3;0;0;13;40;6;52;55;13;11;3;40;30;1367;894;1430;541;464;1353;1456;1465;901;1300;4.0;13.0;-27.0;17.0;51.0;-10.0;-11.0;15.0;48.0;61.0;0411ef680c954808affda3b039eff4cc;d105a29d4dd9413897e2a6ff8bc1b120;d1541b12c5864c8eac59d39ae755320d;04e6a6281dcc41b6b7d2753461627e15;db9df785c8d24f3aa81cb48d2ceecd97;8193c635719d4e129df2672840b2c3c5;d2a215d9f85f4235849feb573f014377;b73fa573d3fd4d6a8322857b4847b413;4b432b133ed64101aa7a10ccdd5a934a;84cc0c4df48d4e4eaebcb6e429fff07d
